sched,job_id,node,submit,start,end,wait_ms,ci_cost
carbonscaler,job-558,small-1,2025-10-19T17:10:00+02:00,2025-10-20T14:18:23.55527549+02:00,2025-10-20T14:19:21.55527549+02:00,76103555,0.000234
carbonscaler,job-559,small-2,2025-10-19T17:10:00+02:00,2025-10-20T14:18:26.55527549+02:00,2025-10-20T14:19:11.55527549+02:00,76106555,0.000181
carbonscaler,job-563,burst-0,2025-10-19T17:10:01+02:00,2025-10-20T14:18:27.55527549+02:00,2025-10-20T14:19:21.55527549+02:00,76106555,0.000240
carbonscaler,job-570,small-0,2025-10-19T17:10:06+02:00,2025-10-20T14:18:28.55527549+02:00,2025-10-20T14:19:00.55527549+02:00,76102555,0.000129
carbonscaler,job-572,small-3,2025-10-19T17:10:09+02:00,2025-10-20T14:18:29.55527549+02:00,2025-10-20T14:19:15.55527549+02:00,76100555,0.000185
carbonscaler,job-585,small-3,2025-10-19T17:10:25+02:00,2025-10-20T14:18:30.55527549+02:00,2025-10-20T14:19:19.55527549+02:00,76085555,0.000197
carbonscaler,job-586,small-1,2025-10-19T17:10:25+02:00,2025-10-20T14:18:31.55527549+02:00,2025-10-20T14:19:26.55527549+02:00,76086555,0.000222
carbonscaler,job-593,small-2,2025-10-19T17:10:31+02:00,2025-10-20T14:18:34.55527549+02:00,2025-10-20T14:19:32.55527549+02:00,76083555,0.000234
carbonscaler,job-595,small-1,2025-10-19T17:10:33+02:00,2025-10-20T14:18:37.55527549+02:00,2025-10-20T14:19:26.55527549+02:00,76084555,0.000197
carbonscaler,job-599,small-2,2025-10-19T17:10:36+02:00,2025-10-20T14:18:41.55527549+02:00,2025-10-20T14:19:27.55527549+02:00,76085555,0.000185
carbonscaler,job-600,small-4,2025-10-19T17:10:39+02:00,2025-10-20T14:18:42.55527549+02:00,2025-10-20T14:19:22.55527549+02:00,76083555,0.000161
carbonscaler,job-608,burst-1,2025-10-19T17:10:47+02:00,2025-10-20T14:18:42.55527549+02:00,2025-10-20T14:19:21.55527549+02:00,76075555,0.000173
carbonscaler,job-609,small-2,2025-10-19T17:10:47+02:00,2025-10-20T14:18:43.55527549+02:00,2025-10-20T14:19:27.55527549+02:00,76076555,0.000177
carbonscaler,job-616,small-1,2025-10-19T17:10:53+02:00,2025-10-20T14:18:45.55527549+02:00,2025-10-20T14:19:43.55527549+02:00,76072555,0.000234
carbonscaler,job-619,small-4,2025-10-19T17:10:55+02:00,2025-10-20T14:18:45.55527549+02:00,2025-10-20T14:19:35.55527549+02:00,76070555,0.000201
carbonscaler,job-631,gpu-0,2025-10-19T17:11:05+02:00,2025-10-20T14:18:46.55527549+02:00,2025-10-20T14:19:36.55527549+02:00,76061555,0.000172
carbonscaler,job-632,small-0,2025-10-19T17:11:05+02:00,2025-10-20T14:18:48.55527549+02:00,2025-10-20T14:19:26.55527549+02:00,76063555,0.000153
carbonscaler,job-639,small-0,2025-10-19T17:11:12+02:00,2025-10-20T14:18:49.55527549+02:00,2025-10-20T14:19:33.55527549+02:00,76057555,0.000177
carbonscaler,job-643,small-4,2025-10-19T17:11:19+02:00,2025-10-20T14:18:49.55527549+02:00,2025-10-20T14:19:28.55527549+02:00,76050555,0.000157
carbonscaler,job-649,med-0,2025-10-19T17:11:31+02:00,2025-10-20T14:18:49.55527549+02:00,2025-10-20T14:19:48.55527549+02:00,76038555,0.000252
carbonscaler,job-660,med-0,2025-10-19T17:11:40+02:00,2025-10-20T14:18:51.55527549+02:00,2025-10-20T14:19:49.55527549+02:00,76031555,0.000248
carbonscaler,job-663,burst-1,2025-10-19T17:11:42+02:00,2025-10-20T14:18:56.55527549+02:00,2025-10-20T14:19:49.55527549+02:00,76034555,0.000234
carbonscaler,job-665,small-3,2025-10-19T17:11:42+02:00,2025-10-20T14:18:59.55527549+02:00,2025-10-20T14:19:36.55527549+02:00,76037555,0.000149
carbonscaler,job-668,gpu-0,2025-10-19T17:11:44+02:00,2025-10-20T14:19:00.55527549+02:00,2025-10-20T14:19:39.55527549+02:00,76036555,0.000138
carbonscaler,job-670,small-0,2025-10-19T17:11:45+02:00,2025-10-20T14:19:00.55527549+02:00,2025-10-20T14:19:46.55527549+02:00,76035555,0.000185
carbonscaler,job-673,med-1,2025-10-19T17:11:47+02:00,2025-10-20T14:19:02.55527549+02:00,2025-10-20T14:20:01.55527549+02:00,76035555,0.000252
carbonscaler,job-674,small-0,2025-10-19T17:11:48+02:00,2025-10-20T14:19:07.55527549+02:00,2025-10-20T14:19:43.55527549+02:00,76039555,0.000145
carbonscaler,job-676,small-4,2025-10-19T17:11:50+02:00,2025-10-20T14:19:08.55527549+02:00,2025-10-20T14:20:03.55527549+02:00,76038555,0.000222
carbonscaler,job-677,gpu-0,2025-10-19T17:11:52+02:00,2025-10-20T14:19:10.55527549+02:00,2025-10-20T14:19:51.55527549+02:00,76038555,0.000147
carbonscaler,job-684,gpu-0,2025-10-19T17:12:00+02:00,2025-10-20T14:19:11.55527549+02:00,2025-10-20T14:19:53.55527549+02:00,76031555,0.000151
carbonscaler,job-687,small-2,2025-10-19T17:12:05+02:00,2025-10-20T14:19:11.55527549+02:00,2025-10-20T14:19:41.55527549+02:00,76026555,0.000121
carbonscaler,job-688,small-3,2025-10-19T17:12:05+02:00,2025-10-20T14:19:15.55527549+02:00,2025-10-20T14:20:00.55527549+02:00,76030555,0.000181
carbonscaler,job-689,small-3,2025-10-19T17:12:06+02:00,2025-10-20T14:19:16.55527549+02:00,2025-10-20T14:19:51.55527549+02:00,76030555,0.000141
carbonscaler,job-690,small-3,2025-10-19T17:12:06+02:00,2025-10-20T14:19:19.55527549+02:00,2025-10-20T14:20:08.55527549+02:00,76033555,0.000197
carbonscaler,job-699,small-1,2025-10-19T17:12:17+02:00,2025-10-20T14:19:21.55527549+02:00,2025-10-20T14:20:03.55527549+02:00,76024555,0.000169
carbonscaler,job-700,burst-1,2025-10-19T17:12:18+02:00,2025-10-20T14:19:21.55527549+02:00,2025-10-20T14:19:54.55527549+02:00,76023555,0.000145
carbonscaler,job-701,burst-0,2025-10-19T17:12:20+02:00,2025-10-20T14:19:21.55527549+02:00,2025-10-20T14:19:52.55527549+02:00,76021555,0.000136
carbonscaler,job-705,small-4,2025-10-19T17:12:25+02:00,2025-10-20T14:19:22.55527549+02:00,2025-10-20T14:20:19.55527549+02:00,76017555,0.000230
carbonscaler,job-711,small-1,2025-10-19T17:12:34+02:00,2025-10-20T14:19:26.55527549+02:00,2025-10-20T14:20:21.55527549+02:00,76012555,0.000222
carbonscaler,job-718,small-0,2025-10-19T17:12:41+02:00,2025-10-20T14:19:26.55527549+02:00,2025-10-20T14:20:10.55527549+02:00,76005555,0.000177
carbonscaler,job-720,small-1,2025-10-19T17:12:41+02:00,2025-10-20T14:19:26.55527549+02:00,2025-10-20T14:19:57.55527549+02:00,76005555,0.000125
carbonscaler,job-19,gpu-0,2025-10-19T17:00:15+02:00,2025-10-20T14:19:27.55527549+02:00,2025-10-20T14:21:33.55527549+02:00,76752555,0.000537
carbonscaler,job-139,gpu-0,2025-10-19T17:02:23+02:00,2025-10-20T14:19:27.55527549+02:00,2025-10-20T14:26:12.55527549+02:00,76624555,0.002179
carbonscaler,job-721,small-2,2025-10-19T17:12:42+02:00,2025-10-20T14:19:27.55527549+02:00,2025-10-20T14:20:03.55527549+02:00,76005555,0.000145
carbonscaler,job-725,small-2,2025-10-19T17:12:45+02:00,2025-10-20T14:19:27.55527549+02:00,2025-10-20T14:20:12.55527549+02:00,76002555,0.000181
carbonscaler,job-732,small-4,2025-10-19T17:12:48+02:00,2025-10-20T14:19:28.55527549+02:00,2025-10-20T14:20:04.55527549+02:00,76000555,0.000145
carbonscaler,job-21,burst-0,2025-10-19T17:00:16+02:00,2025-10-20T14:19:32.55527549+02:00,2025-10-20T14:21:33.55527549+02:00,76756555,0.000670
carbonscaler,job-733,small-2,2025-10-19T17:12:49+02:00,2025-10-20T14:19:32.55527549+02:00,2025-10-20T14:20:04.55527549+02:00,76003555,0.000129
carbonscaler,job-742,small-0,2025-10-19T17:12:59+02:00,2025-10-20T14:19:33.55527549+02:00,2025-10-20T14:20:12.55527549+02:00,75994555,0.000157
carbonscaler,job-749,small-4,2025-10-19T17:13:08+02:00,2025-10-20T14:19:35.55527549+02:00,2025-10-20T14:20:07.55527549+02:00,75987555,0.000129
carbonscaler,job-22,burst-1,2025-10-19T17:00:17+02:00,2025-10-20T14:19:36.55527549+02:00,2025-10-20T14:21:42.55527549+02:00,76759555,0.000697
carbonscaler,job-37,burst-1,2025-10-19T17:00:33+02:00,2025-10-20T14:19:36.55527549+02:00,2025-10-20T14:29:16.55527549+02:00,76743555,0.005870
carbonscaler,job-751,small-3,2025-10-19T17:13:09+02:00,2025-10-20T14:19:36.55527549+02:00,2025-10-20T14:20:06.55527549+02:00,75987555,0.000121
carbonscaler,job-752,gpu-0,2025-10-19T17:13:10+02:00,2025-10-20T14:19:36.55527549+02:00,2025-10-20T14:20:26.55527549+02:00,75986555,0.000188
carbonscaler,job-760,burst-1,2025-10-19T17:13:21+02:00,2025-10-20T14:19:36.55527549+02:00,2025-10-20T14:20:10.55527549+02:00,75975555,0.000149
carbonscaler,job-761,gpu-0,2025-10-19T17:13:22+02:00,2025-10-20T14:19:39.55527549+02:00,2025-10-20T14:20:35.55527549+02:00,75977555,0.000212
carbonscaler,job-770,small-2,2025-10-19T17:13:29+02:00,2025-10-20T14:19:41.55527549+02:00,2025-10-20T14:20:19.55527549+02:00,75972555,0.000153
carbonscaler,job-776,small-0,2025-10-19T17:13:32+02:00,2025-10-20T14:19:43.55527549+02:00,2025-10-20T14:20:38.55527549+02:00,75971555,0.000222
carbonscaler,job-778,small-1,2025-10-19T17:13:33+02:00,2025-10-20T14:19:43.55527549+02:00,2025-10-20T14:20:25.55527549+02:00,75970555,0.000169
carbonscaler,job-782,small-0,2025-10-19T17:13:34+02:00,2025-10-20T14:19:46.55527549+02:00,2025-10-20T14:20:44.55527549+02:00,75972555,0.000234
carbonscaler,job-783,med-0,2025-10-19T17:13:35+02:00,2025-10-20T14:19:48.55527549+02:00,2025-10-20T14:20:25.55527549+02:00,75973555,0.000158
carbonscaler,job-784,med-0,2025-10-19T17:13:36+02:00,2025-10-20T14:19:49.55527549+02:00,2025-10-20T14:20:21.55527549+02:00,75973555,0.000137
carbonscaler,job-787,burst-1,2025-10-19T17:13:39+02:00,2025-10-20T14:19:49.55527549+02:00,2025-10-20T14:20:27.55527549+02:00,75970555,0.000166
carbonscaler,job-24,gpu-0,2025-10-19T17:00:19+02:00,2025-10-20T14:19:51.55527549+02:00,2025-10-20T14:22:48.55527549+02:00,76772555,0.000787
carbonscaler,job-790,small-3,2025-10-19T17:13:47+02:00,2025-10-20T14:19:51.55527549+02:00,2025-10-20T14:20:36.55527549+02:00,75964555,0.000181
carbonscaler,job-791,burst-0,2025-10-19T17:13:47+02:00,2025-10-20T14:19:52.55527549+02:00,2025-10-20T14:20:32.55527549+02:00,75965555,0.000175
carbonscaler,job-795,gpu-0,2025-10-19T17:13:50+02:00,2025-10-20T14:19:53.55527549+02:00,2025-10-20T14:20:42.55527549+02:00,75963555,0.000190
carbonscaler,job-809,burst-1,2025-10-19T17:14:03+02:00,2025-10-20T14:19:54.55527549+02:00,2025-10-20T14:20:53.55527549+02:00,75951555,0.000258
carbonscaler,job-810,small-1,2025-10-19T17:14:04+02:00,2025-10-20T14:19:57.55527549+02:00,2025-10-20T14:20:46.55527549+02:00,75953555,0.000197
carbonscaler,job-814,small-3,2025-10-19T17:14:09+02:00,2025-10-20T14:20:00.55527549+02:00,2025-10-20T14:20:59.55527549+02:00,75951555,0.000238
carbonscaler,job-816,med-1,2025-10-19T17:14:13+02:00,2025-10-20T14:20:01.55527549+02:00,2025-10-20T14:20:34.55527549+02:00,75948555,0.000141
carbonscaler,job-822,small-1,2025-10-19T17:14:18+02:00,2025-10-20T14:20:03.55527549+02:00,2025-10-20T14:21:00.55527549+02:00,75945555,0.000230
carbonscaler,job-827,small-2,2025-10-19T17:14:22+02:00,2025-10-20T14:20:03.55527549+02:00,2025-10-20T14:20:40.55527549+02:00,75941555,0.000149
carbonscaler,job-828,small-4,2025-10-19T17:14:24+02:00,2025-10-20T14:20:03.55527549+02:00,2025-10-20T14:20:41.55527549+02:00,75939555,0.000153
carbonscaler,job-829,small-2,2025-10-19T17:14:27+02:00,2025-10-20T14:20:04.55527549+02:00,2025-10-20T14:20:56.55527549+02:00,75937555,0.000209
carbonscaler,job-832,small-4,2025-10-19T17:14:28+02:00,2025-10-20T14:20:04.55527549+02:00,2025-10-20T14:20:40.55527549+02:00,75936555,0.000145
carbonscaler,job-841,small-3,2025-10-19T17:14:41+02:00,2025-10-20T14:20:06.55527549+02:00,2025-10-20T14:21:03.55527549+02:00,75925555,0.000230
carbonscaler,job-842,small-4,2025-10-19T17:14:43+02:00,2025-10-20T14:20:07.55527549+02:00,2025-10-20T14:20:52.55527549+02:00,75924555,0.000181
carbonscaler,job-845,small-3,2025-10-19T17:14:48+02:00,2025-10-20T14:20:08.55527549+02:00,2025-10-20T14:20:59.55527549+02:00,75920555,0.000205
carbonscaler,job-847,small-0,2025-10-19T17:14:53+02:00,2025-10-20T14:20:10.55527549+02:00,2025-10-20T14:20:44.55527549+02:00,75917555,0.000137
carbonscaler,job-854,burst-1,2025-10-19T17:14:57+02:00,2025-10-20T14:20:10.55527549+02:00,2025-10-20T14:20:58.55527549+02:00,75913555,0.000209
carbonscaler,job-855,small-0,2025-10-19T17:14:59+02:00,2025-10-20T14:20:12.55527549+02:00,2025-10-20T14:20:48.55527549+02:00,75913555,0.000145
carbonscaler,job-857,small-2,2025-10-19T17:15:01+02:00,2025-10-20T14:20:12.55527549+02:00,2025-10-20T14:20:47.55527549+02:00,75911555,0.000141
carbonscaler,job-861,small-2,2025-10-19T17:15:04+02:00,2025-10-20T14:20:19.55527549+02:00,2025-10-20T14:21:03.55527549+02:00,75915555,0.000177
carbonscaler,job-862,small-4,2025-10-19T17:15:06+02:00,2025-10-20T14:20:19.55527549+02:00,2025-10-20T14:21:08.55527549+02:00,75913555,0.000197
carbonscaler,job-863,small-1,2025-10-19T17:15:06+02:00,2025-10-20T14:20:21.55527549+02:00,2025-10-20T14:21:01.55527549+02:00,75915555,0.000161
carbonscaler,job-866,med-0,2025-10-19T17:15:09+02:00,2025-10-20T14:20:21.55527549+02:00,2025-10-20T14:20:52.55527549+02:00,75912555,0.000132
carbonscaler,job-875,small-1,2025-10-19T17:15:19+02:00,2025-10-20T14:20:25.55527549+02:00,2025-10-20T14:21:24.55527549+02:00,75906555,0.000238
carbonscaler,job-877,med-0,2025-10-19T17:15:21+02:00,2025-10-20T14:20:25.55527549+02:00,2025-10-20T14:21:15.55527549+02:00,75904555,0.000214
carbonscaler,job-881,gpu-0,2025-10-19T17:15:27+02:00,2025-10-20T14:20:26.55527549+02:00,2025-10-20T14:21:20.55527549+02:00,75899555,0.000115
carbonscaler,job-886,burst-1,2025-10-19T17:15:31+02:00,2025-10-20T14:20:27.55527549+02:00,2025-10-20T14:21:01.55527549+02:00,75896555,0.000147
carbonscaler,job-890,burst-0,2025-10-19T17:15:33+02:00,2025-10-20T14:20:32.55527549+02:00,2025-10-20T14:21:24.55527549+02:00,75899555,0.000225
carbonscaler,job-893,med-1,2025-10-19T17:15:36+02:00,2025-10-20T14:20:34.55527549+02:00,2025-10-20T14:21:22.55527549+02:00,75898555,0.000205
carbonscaler,job-899,gpu-0,2025-10-19T17:15:48+02:00,2025-10-20T14:20:35.55527549+02:00,2025-10-20T14:21:17.55527549+02:00,75887555,0.000092
carbonscaler,job-901,small-3,2025-10-19T17:15:49+02:00,2025-10-20T14:20:36.55527549+02:00,2025-10-20T14:21:22.55527549+02:00,75887555,0.000185
carbonscaler,job-905,small-0,2025-10-19T17:15:53+02:00,2025-10-20T14:20:38.55527549+02:00,2025-10-20T14:21:21.55527549+02:00,75885555,0.000173
carbonscaler,job-908,small-2,2025-10-19T17:15:56+02:00,2025-10-20T14:20:40.55527549+02:00,2025-10-20T14:21:22.55527549+02:00,75884555,0.000169
carbonscaler,job-926,small-4,2025-10-19T17:16:07+02:00,2025-10-20T14:20:40.55527549+02:00,2025-10-20T14:21:15.55527549+02:00,75873555,0.000141
carbonscaler,job-927,small-4,2025-10-19T17:16:07+02:00,2025-10-20T14:20:41.55527549+02:00,2025-10-20T14:21:22.55527549+02:00,75874555,0.000165
carbonscaler,job-934,gpu-0,2025-10-19T17:16:26+02:00,2025-10-20T14:20:42.55527549+02:00,2025-10-20T14:21:37.55527549+02:00,75856555,0.000123
carbonscaler,job-936,small-0,2025-10-19T17:16:29+02:00,2025-10-20T14:20:44.55527549+02:00,2025-10-20T14:21:42.55527549+02:00,75855555,0.000234
carbonscaler,job-939,small-0,2025-10-19T17:16:30+02:00,2025-10-20T14:20:44.55527549+02:00,2025-10-20T14:21:37.55527549+02:00,75854555,0.000213
carbonscaler,job-947,small-1,2025-10-19T17:16:44+02:00,2025-10-20T14:20:46.55527549+02:00,2025-10-20T14:21:23.55527549+02:00,75842555,0.000149
carbonscaler,job-957,small-2,2025-10-19T17:16:56+02:00,2025-10-20T14:20:47.55527549+02:00,2025-10-20T14:21:33.55527549+02:00,75831555,0.000185
carbonscaler,job-959,small-0,2025-10-19T17:16:57+02:00,2025-10-20T14:20:48.55527549+02:00,2025-10-20T14:21:31.55527549+02:00,75831555,0.000173
carbonscaler,job-962,small-4,2025-10-19T17:17:00+02:00,2025-10-20T14:20:52.55527549+02:00,2025-10-20T14:21:44.55527549+02:00,75832555,0.000209
carbonscaler,job-965,med-0,2025-10-19T17:17:03+02:00,2025-10-20T14:20:52.55527549+02:00,2025-10-20T14:21:49.55527549+02:00,75829555,0.000243
carbonscaler,job-973,burst-1,2025-10-19T17:17:09+02:00,2025-10-20T14:20:53.55527549+02:00,2025-10-20T14:21:42.55527549+02:00,75824555,0.000211
carbonscaler,job-980,small-2,2025-10-19T17:17:14+02:00,2025-10-20T14:20:56.55527549+02:00,2025-10-20T14:21:40.55527549+02:00,75822555,0.000177
carbonscaler,job-985,burst-1,2025-10-19T17:17:20+02:00,2025-10-20T14:20:58.55527549+02:00,2025-10-20T14:21:38.55527549+02:00,75818555,0.000172
carbonscaler,job-991,small-3,2025-10-19T17:17:29+02:00,2025-10-20T14:20:59.55527549+02:00,2025-10-20T14:21:52.55527549+02:00,75810555,0.000213
carbonscaler,job-995,small-3,2025-10-19T17:17:31+02:00,2025-10-20T14:20:59.55527549+02:00,2025-10-20T14:21:39.55527549+02:00,75808555,0.000161
carbonscaler,job-251,small-1,2025-10-19T17:04:27+02:00,2025-10-20T14:21:24.55527549+02:00,2025-10-20T14:27:25.55527549+02:00,76617555,0.004011
carbonscaler,job-41,gpu-0,2025-10-19T17:00:44+02:00,2025-10-20T14:21:33.55527549+02:00,2025-10-20T14:23:37.55527549+02:00,76849555,0.000367
carbonscaler,job-44,burst-0,2025-10-19T17:00:45+02:00,2025-10-20T14:21:33.55527549+02:00,2025-10-20T14:24:20.55527549+02:00,76848555,0.000897
carbonscaler,job-326,small-2,2025-10-19T17:05:39+02:00,2025-10-20T14:21:40.55527549+02:00,2025-10-20T14:31:21.55527549+02:00,76561555,0.006456
carbonscaler,job-51,burst-1,2025-10-19T17:00:54+02:00,2025-10-20T14:21:42.55527549+02:00,2025-10-20T14:24:03.55527549+02:00,76848555,0.000756
carbonscaler,job-434,small-0,2025-10-19T17:07:36+02:00,2025-10-20T14:21:42.55527549+02:00,2025-10-20T14:27:27.55527549+02:00,76446555,0.003833
carbonscaler,job-459,small-4,2025-10-19T17:07:56+02:00,2025-10-20T14:21:44.55527549+02:00,2025-10-20T14:27:42.55527549+02:00,76428555,0.003978
carbonscaler,job-40,med-0,2025-10-19T17:00:40+02:00,2025-10-20T14:21:52.55527549+02:00,2025-10-20T14:28:37.55527549+02:00,76872555,0.006033
carbonscaler,job-577,small-3,2025-10-19T17:10:12+02:00,2025-10-20T14:21:52.55527549+02:00,2025-10-20T14:28:39.55527549+02:00,76300555,0.004522
carbonscaler,job-46,burst-1,2025-10-19T17:00:48+02:00,2025-10-20T14:22:00.55527549+02:00,2025-10-20T14:28:54.55527549+02:00,76872555,0.004036
carbonscaler,job-48,burst-0,2025-10-19T17:00:50+02:00,2025-10-20T14:22:07.55527549+02:00,2025-10-20T14:27:54.55527549+02:00,76877555,0.003758
carbonscaler,job-50,gpu-0,2025-10-19T17:00:52+02:00,2025-10-20T14:22:48.55527549+02:00,2025-10-20T14:32:05.55527549+02:00,76916555,0.003243
carbonscaler,job-20,gpu-0,2025-10-19T17:00:15+02:00,2025-10-20T14:23:37.55527549+02:00,2025-10-20T14:26:28.55527549+02:00,77002555,0.000665
carbonscaler,job-43,med-2,2025-10-19T17:00:44+02:00,2025-10-20T14:23:42.55527549+02:00,2025-10-20T14:32:11.55527549+02:00,76978555,0.008483
carbonscaler,job-47,med-1,2025-10-19T17:00:49+02:00,2025-10-20T14:23:44.55527549+02:00,2025-10-20T14:29:38.55527549+02:00,76975555,0.005900
carbonscaler,job-117,burst-0,2025-10-19T17:02:04+02:00,2025-10-20T14:23:51.55527549+02:00,2025-10-20T14:30:36.55527549+02:00,76907555,0.004228
carbonscaler,job-54,burst-1,2025-10-19T17:00:55+02:00,2025-10-20T14:24:03.55527549+02:00,2025-10-20T14:26:18.55527549+02:00,76988555,0.000689
carbonscaler,job-70,burst-0,2025-10-19T17:01:05+02:00,2025-10-20T14:24:20.55527549+02:00,2025-10-20T14:26:52.55527549+02:00,76995555,0.000770
carbonscaler,job-32,gpu-0,2025-10-19T17:00:29+02:00,2025-10-20T14:24:25.55527549+02:00,2025-10-20T14:29:51.55527549+02:00,77036555,0.003198
carbonscaler,job-60,gpu-0,2025-10-19T17:01:00+02:00,2025-10-20T14:24:31.55527549+02:00,2025-10-20T14:33:53.55527549+02:00,77011555,0.003677
carbonscaler,job-174,gpu-0,2025-10-19T17:02:59+02:00,2025-10-20T14:26:12.55527549+02:00,2025-10-20T14:32:30.55527549+02:00,76993555,0.001473
carbonscaler,job-68,burst-1,2025-10-19T17:01:04+02:00,2025-10-20T14:26:18.55527549+02:00,2025-10-20T14:36:06.55527549+02:00,77114555,0.004000
carbonscaler,job-23,gpu-0,2025-10-19T17:00:18+02:00,2025-10-20T14:26:28.55527549+02:00,2025-10-20T14:28:47.55527549+02:00,77170555,0.000406
carbonscaler,job-83,burst-0,2025-10-19T17:01:25+02:00,2025-10-20T14:26:52.55527549+02:00,2025-10-20T14:29:28.55527549+02:00,77127555,0.000738
carbonscaler,job-714,small-1,2025-10-19T17:12:36+02:00,2025-10-20T14:27:25.55527549+02:00,2025-10-20T14:35:55.55527549+02:00,76489555,0.005667
carbonscaler,job-715,small-0,2025-10-19T17:12:39+02:00,2025-10-20T14:27:27.55527549+02:00,2025-10-20T14:33:41.55527549+02:00,76488555,0.004156
carbonscaler,job-728,small-4,2025-10-19T17:12:47+02:00,2025-10-20T14:27:42.55527549+02:00,2025-10-20T14:33:16.55527549+02:00,76495555,0.003711
carbonscaler,job-59,burst-0,2025-10-19T17:01:00+02:00,2025-10-20T14:27:54.55527549+02:00,2025-10-20T14:34:09.55527549+02:00,77214555,0.003499
carbonscaler,job-66,med-0,2025-10-19T17:01:03+02:00,2025-10-20T14:28:37.55527549+02:00,2025-10-20T14:34:56.55527549+02:00,77254555,0.004303
carbonscaler,job-745,small-3,2025-10-19T17:13:02+02:00,2025-10-20T14:28:39.55527549+02:00,2025-10-20T14:38:27.55527549+02:00,76537555,0.006533
carbonscaler,job-34,gpu-0,2025-10-19T17:00:31+02:00,2025-10-20T14:28:47.55527549+02:00,2025-10-20T14:31:46.55527549+02:00,77296555,0.000710
carbonscaler,job-74,burst-1,2025-10-19T17:01:08+02:00,2025-10-20T14:28:54.55527549+02:00,2025-10-20T14:35:15.55527549+02:00,77266555,0.002740
carbonscaler,job-78,burst-1,2025-10-19T17:01:19+02:00,2025-10-20T14:29:16.55527549+02:00,2025-10-20T14:37:48.55527549+02:00,77277555,0.003637
carbonscaler,job-103,burst-0,2025-10-19T17:01:43+02:00,2025-10-20T14:29:28.55527549+02:00,2025-10-20T14:31:41.55527549+02:00,77265555,0.000579
carbonscaler,job-72,med-1,2025-10-19T17:01:06+02:00,2025-10-20T14:29:38.55527549+02:00,2025-10-20T14:36:08.55527549+02:00,77312555,0.003738
carbonscaler,job-42,gpu-0,2025-10-19T17:00:44+02:00,2025-10-20T14:29:51.55527549+02:00,2025-10-20T14:36:00.55527549+02:00,77347555,0.003572
carbonscaler,job-227,burst-0,2025-10-19T17:04:07+02:00,2025-10-20T14:30:36.55527549+02:00,2025-10-20T14:37:35.55527549+02:00,77189555,0.003205
carbonscaler,job-806,small-2,2025-10-19T17:14:01+02:00,2025-10-20T14:31:21.55527549+02:00,2025-10-20T14:39:49.55527549+02:00,76640555,0.005644
carbonscaler,job-168,burst-0,2025-10-19T17:02:55+02:00,2025-10-20T14:31:41.55527549+02:00,2025-10-20T14:34:23.55527549+02:00,77326555,0.000651
carbonscaler,job-30,gpu-0,2025-10-19T17:00:25+02:00,2025-10-20T14:31:46.55527549+02:00,2025-10-20T14:34:39.55527549+02:00,77481555,0.000528
carbonscaler,job-75,gpu-0,2025-10-19T17:01:12+02:00,2025-10-20T14:32:05.55527549+02:00,2025-10-20T14:38:20.55527549+02:00,77453555,0.001983
carbonscaler,job-85,med-2,2025-10-19T17:01:26+02:00,2025-10-20T14:32:11.55527549+02:00,2025-10-20T14:39:23.55527549+02:00,77445555,0.005670
carbonscaler,job-92,gpu-0,2025-10-19T17:01:32+02:00,2025-10-20T14:32:30.55527549+02:00,2025-10-20T14:37:59.55527549+02:00,77458555,0.001696
carbonscaler,job-109,gpu-0,2025-10-19T17:01:46+02:00,2025-10-20T14:33:53.55527549+02:00,2025-10-20T14:40:37.55527549+02:00,77527555,0.002467
carbonscaler,job-90,burst-0,2025-10-19T17:01:31+02:00,2025-10-20T14:34:09.55527549+02:00,2025-10-20T14:40:59.55527549+02:00,77558555,0.002754
carbonscaler,job-205,burst-0,2025-10-19T17:03:43+02:00,2025-10-20T14:34:23.55527549+02:00,2025-10-20T14:41:27.55527549+02:00,77440555,0.002183
carbonscaler,job-38,gpu-0,2025-10-19T17:00:38+02:00,2025-10-20T14:34:39.55527549+02:00,2025-10-20T14:36:55.55527549+02:00,77641555,0.000592
carbonscaler,job-96,med-0,2025-10-19T17:01:35+02:00,2025-10-20T14:34:56.55527549+02:00,2025-10-20T14:43:16.55527549+02:00,77601555,0.007448
carbonscaler,job-115,burst-1,2025-10-19T17:02:00+02:00,2025-10-20T14:35:15.55527549+02:00,2025-10-20T14:45:05.55527549+02:00,77595555,0.003807
carbonscaler,job-61,gpu-0,2025-10-19T17:01:02+02:00,2025-10-20T14:36:00.55527549+02:00,2025-10-20T14:41:16.55527549+02:00,77698555,0.001863
carbonscaler,job-138,burst-1,2025-10-19T17:02:22+02:00,2025-10-20T14:36:06.55527549+02:00,2025-10-20T14:44:04.55527549+02:00,77624555,0.002653
carbonscaler,job-97,med-1,2025-10-19T17:01:36+02:00,2025-10-20T14:36:08.55527549+02:00,2025-10-20T14:44:03.55527549+02:00,77672555,0.007917
carbonscaler,job-52,gpu-0,2025-10-19T17:00:54+02:00,2025-10-20T14:36:55.55527549+02:00,2025-10-20T14:39:52.55527549+02:00,77761555,0.000553
carbonscaler,job-169,burst-0,2025-10-19T17:02:55+02:00,2025-10-20T14:37:35.55527549+02:00,2025-10-20T14:44:35.55527549+02:00,77680555,0.002501
carbonscaler,job-234,burst-1,2025-10-19T17:04:15+02:00,2025-10-20T14:37:48.55527549+02:00,2025-10-20T14:44:00.55527549+02:00,77613555,0.001951
